season,n,position,n_adp,k,rho_model,top_model,pts_top_model,rho_model_no_bonus,top_model_no_bonus,pts_top_model_no_bonus,rho_b2_prior_points,top_b2_prior_points,pts_top_b2_prior_points,rho_b3_wavg_ppg,top_b3_wavg_ppg,pts_top_b3_wavg_ppg,rho_b1_adp,mae_games_x,bias_games_x,mae_naive_games,mae_carries,bias_carries,mae_naive_carries,mae_rush_yards,bias_rush_yards,mae_naive_rush_yards,mae_rush_tds,bias_rush_tds,mae_naive_rush_tds,mae_targets,bias_targets,mae_naive_targets,mae_receptions,bias_receptions,mae_naive_receptions,mae_rec_yards,bias_rec_yards,mae_naive_rec_yards,bonus_actual_rec,bonus_actual_rush,bonus_actual_pass,bonus_pred_total,bonus_actual_total,top_b1_adp,pts_top_b1_adp,adpsub_rho_model,adpsub_top_model,adpsub_pts_top_model,adpsub_rho_model_no_bonus,adpsub_top_model_no_bonus,adpsub_pts_top_model_no_bonus,adpsub_rho_b2_prior_points,adpsub_top_b2_prior_points,adpsub_pts_top_b2_prior_points,adpsub_rho_b3_wavg_ppg,adpsub_top_b3_wavg_ppg,adpsub_pts_top_b3_wavg_ppg,adpsub_rho_b1_adp,adpsub_top_b1_adp,adpsub_pts_top_b1_adp,arm,mae_games_y,bias_games_y,n_returning,mae_games_returning,bias_games_returning,rho_returning,mae_attempts,bias_attempts,mae_naive_attempts,mae_pass_yards,bias_pass_yards,mae_naive_pass_yards,mae_pass_tds,bias_pass_tds,mae_naive_pass_tds,mae_interceptions,bias_interceptions,mae_naive_interceptions,mae_rec_tds,bias_rec_tds,mae_naive_rec_tds
2021,82,QB,24,10,0.7237035569064432,0.4,275.552,0.7251523909022215,0.4,275.552,0.5921742871240119,0.5,299.368,0.5577153892573391,0.6,305.73799999999994,0.6192650722605039,3.501409584890202,0.47873303404651985,4.012195121951219,11.90740958517018,1.515444559359896,15.21951219512195,57.642148142372996,7.2481259697162175,78.04878048780488,,,,,,,,,,,,,0.0,4.0,192.5,257.2242521819786,196.5,0.7,326.574,0.25565217391304346,0.5,275.104,0.2678260869565217,0.5,275.104,0.5668176314366014,0.6,290.278,0.4890876326725683,0.6,288.406,0.6192650722605039,0.7,326.574,C,3.501409584890202,0.47873303404651985,34,2.3201556131615377,0.07897587465246457,0.42612411559469315,115.35386224538516,26.572693597201507,125.7560975609756,840.138775927835,203.64629267105113,903.329268292683,6.201672996967468,1.2664453148997892,6.280487804878049,3.119797179422952,0.6046752172880464,4.073170731707317,,,
2022,82,QB,14,10,0.7340312066004941,0.3,275.48,0.7341405301646186,0.3,275.48,0.7168849582263956,0.5,301.484,0.6061011471986932,0.2,249.17,0.3322334243638211,2.799186454132937,-0.19462817451564732,3.1463414634146343,11.583590693827224,-3.7500509414731753,13.158536585365853,61.98575295298443,-20.374723147028707,64.79268292682927,,,,,,,,,,,,,0.0,11.0,162.0,214.38035743366572,173.0,0.7,270.22200000000004,0.5560439560439561,0.8,283.35599999999994,0.5560439560439561,0.8,283.35599999999994,0.45494505494505494,0.7,279.408,0.3406593406593406,0.7,265.23,0.3322334243638211,0.7,270.22200000000004,C,2.799186454132937,-0.19462817451564732,34,2.354944785966396,-0.45909370377717584,0.23935993821214663,89.95836857494277,1.3485537683385886,95.97560975609755,651.6298045913815,33.658940274318866,695.3536585365854,4.669291568812939,0.9420633615048637,5.073170731707317,2.3792069322350775,0.09327696361504936,3.0365853658536586,,,
2023,87,QB,24,10,0.5940444434170259,0.3,209.51,0.5965161700252507,0.3,209.51,0.529996688233915,0.4,244.16200000000003,0.4695871369879191,0.3,197.636,0.11007180938638823,4.050064087792648,-0.07012029343763398,4.425287356321839,13.767890628496938,-0.7564988367204669,16.091954022988507,60.80726242486737,4.650672178129127,77.94252873563218,,,,,,,,,,,,,0.0,2.0,149.0,201.81121813958927,151.0,0.5,255.57999999999998,0.12,0.4,215.392,0.1269565217391304,0.4,215.392,0.19565217391304346,0.5,244.16200000000003,0.1652173913043478,0.4,224.24,0.11007180938638823,0.5,255.57999999999998,C,4.050064087792648,-0.07012029343763398,38,3.467830705780939,-1.392383576981563,0.2068517733121869,126.46544901323553,7.998687180944954,145.1494252873563,939.708124810996,61.46375290998134,1029.471264367816,5.895293097480148,0.7215523105695973,5.988505747126437,3.30883801567558,0.2542775179316548,3.8160919540229883,,,
2024,91,QB,23,10,0.7168887028092007,0.5,276.37399999999997,0.7160215570091492,0.5,276.37399999999997,0.5316679849407927,0.4,279.772,0.4831447349286656,0.4,253.55199999999996,0.30548693796512577,3.3962360295191405,-0.07869972323014057,4.186813186813187,15.047331255128011,-1.866356253061681,18.384615384615383,81.76223477574956,-19.682447510435978,98.15384615384616,,,,,,,,,,,,,0.0,2.0,137.5,193.41250441128975,139.5,0.6,275.074,0.4891304347826087,0.6,283.068,0.4891304347826087,0.6,283.068,0.24530180149995037,0.6,279.772,0.32616754146218147,0.6,272.25999999999993,0.30548693796512577,0.6,275.074,C,3.3962360295191405,-0.07869972323014057,39,2.048714040329824,-0.4227204245378178,0.4764953784957139,109.71440897736406,9.103056618413811,136.47252747252747,791.7770533239016,51.503574948042896,936.7582417582418,5.407678072110837,-0.14180432237631158,5.967032967032967,3.3438630152855455,0.5268960799579174,4.021978021978022,,,
2014,68,QB,0,10,0.7793635689767786,0.6,284.172,0.7793635689767786,0.6,284.172,0.7050464538917739,0.5,295.78000000000003,0.6795215853713177,0.7,307.882,,3.2997993418207763,-0.1666009189734593,3.485294117647059,11.47710476659512,-1.3683375163189608,12.323529411764707,54.06733100271123,-6.3575396011052705,62.161764705882355,,,,,,,,,,,,,0.0,6.5,201.5,199.2396795018294,208.0,,,,,,,,,,,,,,,,,,D,3.2997993418207763,-0.1666009189734593,21,2.6374581104668144,-0.45832683791732814,0.251959619198315,113.56846772086618,-0.4404703319569997,126.22058823529412,845.5528960526077,-32.42421492007658,874.5441176470588,5.772533788525133,-0.4490328412549319,6.117647058823529,3.3973842724369647,0.3099302893274217,5.029411764705882,,,
2015,72,QB,0,10,0.6627549485459183,0.3,244.728,0.6616252892881456,0.3,244.728,0.6300732470110181,0.5,261.136,0.6249110633864847,0.6,273.872,,3.5676906795113155,-0.07400521099146731,3.6805555555555554,12.242822980130954,0.40476983191065063,12.5,54.73573585964701,4.362662047933863,60.77777777777778,,,,,,,,,,,,,0.0,3.0,230.0,176.89420083514767,233.0,,,,,,,,,,,,,,,,,,D,3.5676906795113155,-0.07400521099146731,26,2.70182153350375,-1.3729373679291883,0.3174566717697196,122.15132130114145,-8.723073644804574,123.06944444444444,900.2457363224945,-88.25998502829854,931.6666666666666,6.416508486372022,-0.7511515571392826,7.208333333333333,2.899511013471879,0.2334803098724949,3.388888888888889,,,
2016,76,QB,0,10,0.7167853565585832,0.5,264.96799999999996,0.7165922050208418,0.5,264.96799999999996,0.6199797294200764,0.5,289.784,0.6062206682847894,0.4,287.782,,3.3659742047259607,0.19629377204076884,3.3289473684210527,10.256720906651239,1.4447982939748645,10.960526315789474,59.69910136957857,8.8675229819995,56.31578947368421,,,,,,,,,,,,,0.0,1.0,200.0,243.9693515683533,201.0,,,,,,,,,,,,,,,,,,D,3.3659742047259607,0.19629377204076884,25,2.0816782284537747,0.728788448245553,0.18468424601649275,113.93480833809151,3.4241931219339183,111.46052631578948,818.1646060878298,24.33027654414559,751.4736842105264,5.302430668095087,0.5949192553836976,5.552631578947368,3.130524486109954,0.7722363500883437,3.3552631578947367,,,
2017,80,QB,0,10,0.7084577170133742,0.5,232.87600000000003,0.7099998023260079,0.5,232.87600000000003,0.6951835533340037,0.4,228.82200000000003,0.534682860385072,0.6,242.996,,3.311510216221219,-0.0982574424083735,3.2,11.363082487441606,-1.3330772219209057,11.9625,57.34024698364051,-10.842826941030225,67.1625,,,,,,,,,,,,,0.0,0.0,164.0,227.96070333155888,164.0,,,,,,,,,,,,,,,,,,D,3.311510216221219,-0.0982574424083735,35,2.3626376582628246,-0.662823434601396,0.2696767910275575,101.02347434210147,2.1060655362088974,106.0875,704.7280266888324,35.74758716920187,769.35,5.203431475053298,0.35433583170197175,5.75,3.0066831987137825,0.019873719363016094,3.5625,,,
2018,72,QB,19,10,0.6350926970855895,0.3,280.178,0.627994878675151,0.3,280.178,0.4794951222715896,0.4,270.064,0.5694547478568106,0.5,280.962,0.39067497183495997,3.586663676806408,-0.11092427220615149,4.458333333333333,14.25258558381181,-2.3173280108247805,18.041666666666668,73.45377207885849,-12.847841840597079,92.08333333333333,,,,,,,,,,,,,0.0,3.0,276.5,201.1650969428762,279.5,0.6,276.822,-0.07543859649122807,0.5,239.67399999999998,-0.08070175438596491,0.5,239.67399999999998,-0.005263157894736842,0.6,256.64,0.09473684210526316,0.6,256.802,0.39067497183495997,0.6,276.822,D,3.586663676806408,-0.11092427220615149,26,2.8141405675338027,-0.9002095560755082,0.32147194632850523,115.30411249034013,1.8503204053873885,146.93055555555554,867.4175588693901,-52.27735457076098,1046.9583333333333,6.365689982093295,-0.9460690555588683,6.791666666666667,3.159416030380211,0.19488566229043144,4.541666666666667,,,
2019,79,QB,20,10,0.6904181974702862,0.6,269.38800000000003,0.6909376808865125,0.6,269.38800000000003,0.56404287102651,0.5,229.536,0.5252035917417893,0.5,230.394,0.1572611430889571,3.514805624331559,0.49591921386217785,3.962025316455696,12.611855878961554,1.1966022968945242,14.569620253164556,61.905332937702156,5.259058086309282,73.86075949367088,,,,,,,,,,,,,0.0,6.5,228.5,222.60523684083492,235.0,0.5,279.372,0.3954887218045112,0.7,294.684,0.393984962406015,0.7,294.684,0.12180451127819547,0.6,286.13800000000003,0.15939849624060148,0.6,283.36199999999997,0.1572611430889571,0.5,279.372,D,3.514805624331559,0.49591921386217785,35,2.6106072761919434,0.07926550672473291,0.2906714570754813,122.71367079870497,12.106303237890154,137.72151898734177,883.3378464733481,72.63978931947705,940.7594936708861,5.619476392754224,0.4854054391843964,6.405063291139241,3.422740163078904,0.5123270352400349,4.151898734177215,,,
2020,80,QB,20,10,0.7487778503709817,0.6,283.1,0.7481406528810668,0.6,283.1,0.6585007473279235,0.7,311.982,0.6313719531738502,0.6,295.43399999999997,0.41654135338345866,3.56768762062825,-0.2875391880234357,3.675,13.290541514077109,-2.815385077599127,13.7,68.04163082635361,-15.831803312250301,64.775,,,,,,,,,,,,,0.0,4.0,233.0,232.13268192546732,237.0,0.7,319.61199999999997,0.29624060150375936,0.6,306.78200000000004,0.312781954887218,0.6,306.78200000000004,0.4917293233082706,0.8,331.832,0.4917293233082706,0.8,326.904,0.41654135338345866,0.7,319.61199999999997,D,3.56768762062825,-0.2875391880234357,35,3.2187417067949515,-0.9230412560135696,0.27002296992122177,112.6291120582825,1.0401680046289314,126.0625,845.8861184035306,-8.902909363649162,904.275,6.273235122547642,-0.8237216863447104,6.425,2.9911368591895133,0.48385729803411837,3.8125,,,
2021,82,QB,24,10,0.7215961620034926,0.5,292.436,0.7205424645520174,0.5,292.436,0.5921742871240119,0.5,299.368,0.5577153892573391,0.6,305.73799999999994,0.6192650722605039,3.4974095817131716,0.47923497352506467,4.012195121951219,12.019149132343951,1.6149723991987919,15.21951219512195,57.43542110618607,7.728771285127913,78.04878048780488,,,,,,,,,,,,,0.0,4.0,192.5,259.03083730373817,196.5,0.7,326.574,0.25999999999999995,0.5,275.104,0.25999999999999995,0.5,275.104,0.5668176314366014,0.6,290.278,0.4890876326725683,0.6,288.406,0.6192650722605039,0.7,326.574,D,3.4974095817131716,0.47923497352506467,34,2.3556732556569773,-0.001320477326977879,0.40087941733299026,116.05066268641622,27.53847691894431,125.7560975609756,843.5941231897878,210.41338230213273,903.329268292683,6.236621596189451,1.3053564875852004,6.280487804878049,3.143652985535918,0.6294089535334724,4.073170731707317,,,
2022,82,QB,14,10,0.7256570215885646,0.3,279.216,0.7273187397632557,0.3,279.216,0.7168849582263956,0.5,301.484,0.6061011471986932,0.2,249.17,0.3322334243638211,2.932425902596462,-0.1669670021592402,3.1463414634146343,12.042209321087915,-3.5593871335147345,13.158536585365853,64.71549557769904,-19.436680049161296,64.79268292682927,,,,,,,,,,,,,0.0,11.0,162.0,213.97719967841218,173.0,0.7,270.22200000000004,0.45494505494505494,0.7,281.20799999999997,0.49890109890109896,0.7,281.20799999999997,0.45494505494505494,0.7,279.408,0.3406593406593406,0.7,265.23,0.3322334243638211,0.7,270.22200000000004,D,2.932425902596462,-0.1669670021592402,34,2.5773703356296016,-0.5278253741829306,0.09233793961056048,91.30396331225691,1.78668692068032,95.97560975609755,658.9449946216495,36.22493565359101,695.3536585365854,4.664420140968309,0.9534265715283387,5.073170731707317,2.384741836464397,0.11558291362504426,3.0365853658536586,,,
2023,87,QB,24,10,0.5831614680524537,0.3,215.30599999999998,0.5811877759100652,0.3,215.30599999999998,0.529996688233915,0.4,244.16200000000003,0.4695871369879191,0.3,197.636,0.11007180938638823,4.053825724463691,0.022312295787476653,4.425287356321839,14.073084492864936,-0.19837743896824714,16.091954022988507,61.37935690413824,7.483852572236051,77.94252873563218,,,,,,,,,,,,,0.0,2.0,149.0,204.75458148681403,151.0,0.5,255.57999999999998,0.11478260869565216,0.4,215.392,0.10869565217391304,0.4,215.392,0.19565217391304346,0.5,244.16200000000003,0.1652173913043478,0.4,224.24,0.11007180938638823,0.5,255.57999999999998,D,4.053825724463691,0.022312295787476653,38,3.5016220002965532,-1.4193538252642355,0.11968927454101914,126.59588317001996,10.598240600195089,145.1494252873563,941.2959148706509,80.21724245300749,1029.471264367816,5.904971187301315,0.8353621054971062,5.988505747126437,3.307247244690657,0.32201364274852734,3.8160919540229883,,,
2024,91,QB,23,10,0.7143832366658348,0.4,261.386,0.714897031275623,0.4,261.386,0.5316679849407927,0.4,279.772,0.4831447349286656,0.4,253.55199999999996,0.30548693796512577,3.4545212097582043,-0.004953735314697122,4.186813186813187,15.040402176065157,-1.579575282220655,18.384615384615383,81.74002234784248,-18.36365726083628,98.15384615384616,,,,,,,,,,,,,0.0,2.0,137.5,196.38137745038432,139.5,0.6,275.074,0.4614624505928854,0.6,283.06800000000004,0.47430830039525695,0.6,283.068,0.24530180149995037,0.6,279.772,0.32616754146218147,0.6,272.25999999999993,0.30548693796512577,0.6,275.074,D,3.4545212097582043,-0.004953735314697122,39,2.209195401386067,-0.48258515491632803,0.47502899579561675,110.34448358420467,11.300226779158052,136.47252747252747,793.5176724455506,67.3894062486543,936.7582417582418,5.428743144244569,-0.04755868192874775,5.967032967032967,3.3400163334548507,0.5833256879144227,4.021978021978022,,,
2014,68,QB,0,10,0.7979435596842961,0.6,284.172,0.7978669411659146,0.6,284.172,0.7050464538917739,0.5,295.78000000000003,0.6795215853713177,0.7,307.882,,3.240710752993884,-0.15441180859636494,3.485294117647059,11.538520615978126,-1.1370293907474807,12.323529411764707,54.1471130641724,-4.9062781276117295,62.161764705882355,,,,,,,,,,,,,0.0,6.5,201.5,200.01543862191014,208.0,,,,,,,,,,,,,,,,,,E,3.240710752993884,-0.15441180859636494,21,2.6622327852773866,-0.3918514718828285,0.29888619583983506,113.98879380160353,0.2523614415910123,126.22058823529412,843.5994929618203,-27.526897141656157,874.5441176470588,5.6967884385131535,-0.41221029509978946,6.117647058823529,3.403759231299527,0.3304262839489839,5.029411764705882,,,
2015,72,QB,0,10,0.6629756984409397,0.4,257.204,0.6633468602612581,0.4,257.204,0.6300732470110181,0.5,261.136,0.6249110633864847,0.6,273.872,,3.5468298105111273,-0.283922282307939,3.6805555555555554,12.074438942367399,-0.2176898907044849,12.5,53.471261499555666,1.620258289170893,60.77777777777778,,,,,,,,,,,,,0.0,3.0,230.0,171.15586828346846,233.0,,,,,,,,,,,,,,,,,,E,3.5468298105111273,-0.283922282307939,26,2.772156400044474,-1.3248465996201508,0.34002278576840417,121.25931172331633,-15.113369342628358,123.06944444444444,902.5750105139725,-134.03352002039193,931.6666666666666,6.393662718800451,-1.0477298877269317,7.208333333333333,2.7938412672071493,0.08218869885889009,3.388888888888889,,,
2016,76,QB,0,10,0.7287469553601441,0.5,264.96799999999996,0.7261945957542747,0.5,264.96799999999996,0.6199797294200764,0.5,289.784,0.6062206682847894,0.4,287.782,,3.2857046347075354,0.3013149701224293,3.3289473684210527,9.948778487954938,1.7194688602073087,10.960526315789474,58.33374773075476,10.20527647242436,56.31578947368421,,,,,,,,,,,,,0.0,1.0,200.0,249.44774275445846,201.0,,,,,,,,,,,,,,,,,,E,3.2857046347075354,0.3013149701224293,25,2.073033914413236,0.8467541083765999,0.17041504378563785,111.19355770950149,8.046485358177579,111.46052631578948,798.5596915549603,58.29191884218617,751.4736842105264,5.225653821605837,0.8174081780158002,5.552631578947368,3.1271671982019997,0.8889134642219785,3.3552631578947367,,,
2017,80,QB,0,10,0.7009845343444566,0.5,232.87600000000003,0.7005100465559541,0.5,232.87600000000003,0.6951835533340037,0.4,228.82200000000003,0.534682860385072,0.6,242.996,,3.269675742840948,-0.05273236608049794,3.2,11.33825282562385,-1.120891558179687,11.9625,57.50423071545025,-9.829696214353643,67.1625,,,,,,,,,,,,,0.0,0.0,164.0,230.39648902923352,164.0,,,,,,,,,,,,,,,,,,E,3.269675742840948,-0.05273236608049794,35,2.2540204105123793,-0.7074046230497402,0.2125267425978764,100.12859365818053,4.378338835534388,106.0875,700.7742841791384,52.163919638646156,769.35,5.165923782843836,0.4577401906405253,5.75,2.9767135527825888,0.06834346170899619,3.5625,,,
2018,72,QB,19,10,0.6338074016574172,0.2,256.582,0.6343421644988646,0.2,256.582,0.4794951222715896,0.4,270.064,0.5694547478568106,0.5,280.962,0.39067497183495997,3.623740785139479,-0.04752232568331365,4.458333333333333,14.242446328776996,-2.1515639547456313,18.041666666666668,73.48869088919406,-12.220331636445732,92.08333333333333,,,,,,,,,,,,,0.0,3.0,276.5,202.83420166733052,279.5,0.6,276.822,-0.12280701754385966,0.5,242.24799999999996,-0.11578947368421051,0.5,242.24799999999996,-0.005263157894736842,0.6,256.64,0.09473684210526316,0.6,256.802,0.39067497183495997,0.6,276.822,E,3.623740785139479,-0.04752232568331365,26,2.948182996871528,-0.7635369015254596,0.33221487233596897,116.34848205197285,4.009624588608926,146.93055555555554,873.8538351976842,-36.73890603095333,1046.9583333333333,6.409384000021553,-0.8477457446848995,6.791666666666667,3.1883314360074158,0.2495393094935357,4.541666666666667,,,
2019,79,QB,20,10,0.6916055881359462,0.5,240.56200000000004,0.6906903078311667,0.5,240.56199999999998,0.56404287102651,0.5,229.536,0.5252035917417893,0.5,230.394,0.1572611430889571,3.5268360140856907,0.4827248501540333,3.962025316455696,12.99059730789149,1.114852213210527,14.569620253164556,63.66758192159554,5.121000441080492,73.86075949367088,,,,,,,,,,,,,0.0,6.5,228.5,224.3366029146116,235.0,0.5,279.372,0.35187969924812035,0.7,294.684,0.3639097744360902,0.7,294.684,0.12180451127819547,0.6,286.13800000000003,0.15939849624060148,0.6,283.36199999999997,0.1572611430889571,0.5,279.372,E,3.5268360140856907,0.4827248501540333,35,2.740212289279865,0.06283908160571221,0.3223005601304847,122.32015891220715,12.926763902479353,137.72151898734177,879.8911119282608,79.01692370740788,940.7594936708861,5.616158296044873,0.5344229755064647,6.405063291139241,3.4755889024289455,0.528854683621405,4.151898734177215,,,
2020,80,QB,20,10,0.7543533447967501,0.6,283.1,0.7560996969792924,0.6,286.93199999999996,0.6585007473279235,0.7,311.982,0.6313719531738502,0.6,295.43399999999997,0.41654135338345866,3.450759934690666,-0.22916734435924174,3.675,12.931736160280565,-2.6043251096982885,13.7,66.59006678878688,-14.863165058799893,64.775,,,,,,,,,,,,,0.0,4.0,233.0,234.48645229898327,237.0,0.7,319.61199999999997,0.33684210526315783,0.6,306.78200000000004,0.3218045112781954,0.6,306.782,0.4917293233082706,0.8,331.832,0.4917293233082706,0.8,326.904,0.41654135338345866,0.7,319.61199999999997,E,3.450759934690666,-0.22916734435924174,35,3.044359977308381,-0.797711938786483,0.32162088520269727,109.37967218006752,3.218576847663197,126.0625,823.0577895233076,7.112691572744116,904.275,6.174704486097843,-0.719841383899068,6.425,2.944025088474191,0.5337390810398329,3.8125,,,
2021,82,QB,24,10,0.7162398666251603,0.4,275.552,0.7178862688930903,0.4,275.552,0.5921742871240119,0.5,299.368,0.5577153892573391,0.6,305.73799999999994,0.6192650722605039,3.5075230866803557,0.4402219978009579,4.012195121951219,12.209589772633349,1.5392588438632953,15.21951219512195,59.43389670818939,7.5016671893432045,78.04878048780488,,,,,,,,,,,,,0.0,4.0,192.5,259.8105798141651,196.5,0.7,326.574,0.2069565217391304,0.4,253.81800000000004,0.21304347826086956,0.4,253.81800000000004,0.5668176314366014,0.6,290.278,0.4890876326725683,0.6,288.406,0.6192650722605039,0.7,326.574,E,3.5075230866803557,0.4402219978009579,34,2.270559606944336,0.0392564509183042,0.4034358424734159,116.79289624601128,27.522327853575195,125.7560975609756,845.4747791074121,210.2055818895764,903.329268292683,6.207381830402866,1.3027387559603967,6.280487804878049,3.1577060279956903,0.6249026030510083,4.073170731707317,,,
